ID,starttime,endtime,gender,birthyear,geo_state_au,metro_regional,localincome_annual_au,employment_status_au,education_a_au,numberofchildren,agegroup1,agegroup2,au_pol_pastvote_2016,maritalstatus,household_size,localincome_au,geo_GCCSA_au_interlude,social_au_1,social_au_2,social_au_3,social_au_4,social_au_5,social_au_6,social_au_7,social_au_8,social_au_9,social_au_10,social_au_11,social_au_12,social_au_13,social_au_14,social_au_15,social_au_99,educ,B1,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B2,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B3,weight1
231,3/1/2018,3/1/2018,2,1966,1,2,998,2,2,7,4,4,1,1,3,998,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,3,3,4,4,2,4,5,1.96454353168023
232,3/1/2018,3/1/2018,1,1980,1,2,11,1,6,3,3,3,5,1,4,7,2,1,1,1,9,1,1,9,1,1,1,9,1,9,9,9,9,5,1,1,3,1,4,2,2,1,3,2,2,1,1,3,2,.576277845072244
233,3/1/2018,3/1/2018,2,1996,4,1,10,1,7,1,1,1,7,7,1,6,7,9,9,9,9,9,9,1,1,9,9,9,1,9,9,9,9,5,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,.14949057188306
234,3/1/2018,3/1/2018,2,1982,4,2,4,5,2,4,3,3,99,1,9,998,8,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,5,2,5,1,3,3,4,4,3,4,5,1.30280109787194
235,3/1/2018,3/1/2018,2,1957,3,2,2,8,3,1,5,5,4,7,1,1,6,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,4,1,1,1,1,1,1,4,3,1,1,1,4,1,1.17359548953571
236,2/28/2018,2/28/2018,1,1942,6,2,2,5,6,1,6,5,12,5,1,8,12,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,1,1,1,5,1,5,3,1,1,1,5,5,.823812147779761
237,3/1/2018,3/1/2018,2,1934,3,1,11,5,4,1,6,5,4,4,1,4,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,2,1,1,3,1,1,5,5,5,5,5,3,5,1.29898466762943
238,3/1/2018,3/1/2018,2,1991,5,1,10,1,7,1,2,2,5,7,1,7,9,9,1,9,9,9,9,9,1,9,1,9,9,9,9,9,9,5,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,.671713656243573
239,3/1/2018,3/1/2018,2,1974,2,1,998,7,6,2,3,3,3,1,3,998,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,1,3,3,3,2,3,3,1,5,5,5,5,5,5,3,.556573078870597
240,3/1/2018,3/1/2018,1,1973,1,1,1,6,4,1,4,4,99,7,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,1,3,1,1,5,3,5,5,3,4,5,.401369319294559
241,2/28/2018,2/28/2018,1,1943,5,1,5,5,2,1,6,5,2,1,2,3,9,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,1,1,2,3,1,2,2,2,1,4,3,4,4,3,4,5,2.7980567434729
242,3/1/2018,3/1/2018,2,1980,3,1,12,1,4,3,3,3,4,2,4,7,5,1,9,9,9,1,1,9,1,9,9,9,9,9,9,9,9,3,1,1,2,1,1,2,1,1,3,3,4,2,3,3,3,.929168771707403
243,3/1/2018,3/1/2018,1,1944,3,2,2,5,3,1,6,5,8,4,1,1,6,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,2,1,5,3,5,1,2,1,1,5,2,5,5,5,3,5,.206102014334914
244,3/1/2018,3/1/2018,2,1992,1,1,7,1,5,2,2,2,5,1,3,5,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,2,4,1,2,3,1,1,4,1,1,4,3,5,3,4,1,1,1.03997838491187
245,3/1/2018,3/1/2018,2,1977,3,2,3,2,6,1,3,3,4,2,2,3,6,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,3,2,2,2,3,2,1,4,4,5,4,4,3,4,.672349069659448
246,3/1/2018,3/1/2018,2,1945,4,1,10,1,6,1,6,5,1,4,1,3,7,1,9,1,1,9,9,9,1,9,9,9,9,9,9,9,9,5,1,3,1,1,1,3,1,1,3,3,5,2,3,1,4,.579934256509468
247,3/1/2018,3/1/2018,2,1966,1,1,10,2,4,3,4,4,99,1,4,5,1,1,1,9,9,9,9,9,1,1,9,9,9,9,9,9,9,3,1,2,2,1,1,1,1,1,2,2,2,2,2,3,5,.380251125638445
248,3/1/2018,3/1/2018,2,1998,4,1,999,3,4,1,1,1,99,3,6,999,7,1,1,9,9,1,9,9,9,9,1,9,1,9,9,9,9,3,1,2,1,2,1,3,3,1,3,5,4,3,4,2,4,.296613624357447
249,3/1/2018,3/1/2018,2,1986,1,2,12,2,6,5,2,2,5,1,6,6,2,1,1,9,9,9,1,1,9,9,9,9,9,9,9,9,9,5,1,5,2,2,1,2,1,1,5,5,5,5,5,5,1,.69603039352783
250,3/1/2018,3/1/2018,2,1969,3,1,10,3,4,2,4,4,1,1,4,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,2,1,1,3,1,1,5,3,4,5,5,3,4,1.17060373448545
251,3/1/2018,3/1/2018,2,1967,3,2,3,2,4,2,4,4,98,5,2,3,6,1,1,9,9,1,9,9,9,1,9,9,9,9,9,9,9,3,1,2,2,1,1,2,1,1,2,3,3,2,3,3,5,.483438665680712
252,3/1/2018,3/1/2018,2,1958,3,1,4,6,3,7,5,5,1,2,2,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,2,3,2,1,3,2,1,5,5,5,5,5,4,5,1.20702037052101
253,2/28/2018,3/1/2018,2,1954,3,1,2,5,2,7,5,5,1,5,1,1,5,1,1,9,9,9,9,9,9,9,9,9,1,9,9,9,9,1,1,1,1,1,1,1,1,1,3,2,3,3,3,3,5,2.19886626993909
254,3/1/2018,3/1/2018,2,1986,2,2,998,1,4,2,2,2,1,1,2,998,4,1,1,9,9,9,1,1,9,9,9,9,1,9,9,9,9,3,1,1,1,1,1,1,2,1,4,5,5,2,5,5,5,1.34617831022662
255,3/1/2018,3/1/2018,2,1959,4,1,9,1,4,7,5,5,2,1,2,4,7,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,1,2,1,1,1,1,1,5,4,3,5,5,4,5,.92030269073272
256,3/1/2018,3/1/2018,2,1983,2,1,10,2,6,3,3,3,12,1,3,4,3,1,1,9,9,1,1,9,1,1,9,9,9,9,9,9,9,5,1,4,3,2,1,2,2,1,4,5,5,5,4,3,5,.766912364820983
257,3/1/2018,3/1/2018,1,1980,2,1,9,1,4,3,3,3,7,1,4,6,3,9,1,9,9,9,9,1,9,1,9,9,1,9,9,9,9,3,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,.27167065959921
258,2/28/2018,2/28/2018,1,1944,4,1,998,5,3,1,6,5,2,5,1,998,7,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,2,1,1,5,1,1,1,1,1,4,3,2,4,1,3,5,1.06156658275353
259,2/28/2018,3/1/2018,1,1936,1,1,3,5,4,7,6,5,2,1,2,3,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,3,1,2,2,3,1,5,4,4,5,3,4,5,1.45257174977274
260,3/1/2018,3/1/2018,2,1968,3,1,1,8,3,1,4,4,98,7,1,1,5,1,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,2,1,5,5,5,5,5,5,1,4,4,4,4,4,4,5,.45064633156467
261,3/1/2018,3/1/2018,2,1955,3,1,2,7,2,7,5,5,1,1,2,2,5,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,1,1,1,2,1,1,2,1,1,4,2,1,5,1,3,5,2.19886626993909
262,3/1/2018,3/2/2018,1,1950,3,1,8,1,4,7,6,5,1,1,3,4,5,1,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,3,1,2,2,2,2,2,2,1,3,3,4,3,3,3,5,1.11383696103395
263,3/1/2018,3/1/2018,1,1960,2,1,1,5,3,1,5,5,1,5,1,8,3,1,1,1,1,9,1,9,9,1,9,1,1,9,9,1,9,2,1,5,2,1,1,2,1,1,5,1,4,5,2,5,5,.91237945166505
264,3/1/2018,3/1/2018,2,1951,1,2,2,5,4,7,6,5,1,5,1,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,3,2,2,1,2,1,1,5,3,5,5,3,2,5,1.46211712667963
265,2/28/2018,2/28/2018,1,1943,4,1,3,5,6,7,6,5,1,1,2,3,7,1,1,1,1,9,1,9,1,9,1,9,9,9,9,9,9,5,1,3,1,2,2,2,1,1,3,4,3,3,4,1,5,.378410697687093
266,3/1/2018,3/1/2018,1,1960,1,1,1,2,2,1,5,5,1,7,2,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,3,2,2,5,1,1,1,1,1,1,1,1,1,5,2.09509048718969
267,3/1/2018,3/1/2018,1,1985,6,1,10,1,2,2,2,2,1,1,3,6,11,1,9,1,9,1,1,9,9,9,9,1,9,9,9,9,9,1,1,3,2,3,1,2,1,1,3,3,2,3,2,2,2,1.69523030769128
268,3/1/2018,3/1/2018,2,1955,1,1,5,5,7,1,5,5,1,6,1,1,1,1,9,9,9,9,9,1,9,1,9,9,9,9,9,9,9,5,1,2,1,1,1,2,1,1,3,3,4,3,3,4,5,.601631184088973
269,3/1/2018,3/1/2018,2,1982,1,1,10,6,4,1,3,3,2,2,2,1,1,1,1,9,1,9,9,1,1,9,9,9,9,9,9,9,9,3,1,2,2,1,1,2,1,1,2,3,4,2,2,4,2,1.63685224291331
270,3/1/2018,3/1/2018,2,1981,5,1,10,7,5,5,3,3,6,1,6,2,9,1,1,9,1,9,9,1,9,1,9,9,9,9,9,1,9,4,1,4,1,3,1,4,1,1,5,3,4,4,3,3,3,.8559469147324
271,3/1/2018,3/1/2018,1,1992,1,1,10,1,4,1,2,2,1,1,3,6,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,1,9,3,1,3,1,1,4,2,1,1,3,4,4,4,2,4,1,1.31922878072976
272,2/28/2018,2/28/2018,2,1954,3,1,5,5,6,1,5,5,1,7,1,4,5,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,2,1,1,3,1,1,4,5,5,3,5,4,4,.624427585620317
273,3/1/2018,3/1/2018,1,1956,1,2,1,5,4,7,5,5,2,6,1,1,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,3,1,1,2,1,1,1,1,1,5,3,5,5,2,4,5,2.39397946760008
274,3/1/2018,3/1/2018,2,1999,1,1,999,4,2,1,1,1,2,3,5,999,1,1,1,9,9,1,1,9,9,9,9,9,9,9,9,9,9,1,1,3,3,3,1,2,1,1,4,4,5,1,3,5,4,3.85202296714987
275,2/28/2018,3/1/2018,1,1987,3,2,5,6,6,1,2,2,99,7,3,4,6,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,5,1,3,3,3,1,3,4,1,2,2,2,2,2,2,4,.352004774112531
276,3/1/2018,3/1/2018,1,1955,3,2,998,1,2,7,5,5,1,5,3,998,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,3,3,3,3,1,3,4,4,3,3,4,5,2.53471368618842
277,3/1/2018,3/1/2018,2,1996,2,1,3,4,3,1,1,1,1,2,2,2,3,1,1,9,9,9,1,9,9,9,1,9,1,9,9,9,9,2,1,1,1,5,1,3,2,1,2,3,3,2,2,2,3,1.21779422967995
278,3/1/2018,3/1/2018,1,1958,4,1,5,1,3,1,5,5,2,7,1,3,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,3,3,2,2,3,2,1,5,5,5,5,5,5,5,1.06823287037083
279,3/1/2018,3/1/2018,2,1966,2,1,998,2,3,1,4,4,12,7,1,2,3,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,2,1,4,1,1,2,1,1,1,5,1,4,5,3,5,5,1.33865715420555
280,2/28/2018,2/28/2018,1,1945,2,1,998,5,5,1,6,5,3,1,2,998,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,4,1,3,2,3,2,3,3,1,5,4,4,5,4,2,5,.649527216652247
281,3/1/2018,3/1/2018,2,1995,1,2,5,2,3,1,1,1,99,2,4,1,2,1,1,9,9,9,1,1,9,9,1,9,1,9,9,9,9,2,1,1,5,1,1,1,3,1,5,5,5,5,3,5,5,.504416352465426
282,3/1/2018,3/1/2018,1,1960,3,1,998,1,5,1,5,5,1,1,3,998,5,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,4,1,4,4,3,2,4,1,1,4,4,4,4,4,5,4,.917343704075988
283,3/1/2018,3/1/2018,2,1996,2,2,999,2,4,1,1,1,99,3,3,999,4,1,1,9,9,9,1,9,9,9,9,9,1,9,9,9,9,3,1,3,2,2,1,3,1,1,4,3,4,4,4,3,5,.458836260770751
284,3/1/2018,3/1/2018,1,1948,1,2,2,5,4,1,6,5,8,7,1,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,5,5,2,1,3,3,1,4,4,4,4,4,5,5,.148916813343689
285,3/1/2018,3/1/2018,2,1953,3,2,2,5,2,7,6,5,7,4,1,1,6,1,1,9,9,1,1,1,9,9,9,9,9,9,9,1,9,1,1,2,2,1,1,1,1,1,5,1,5,5,2,3,5,1.32830908142823
286,3/1/2018,3/1/2018,1,1963,5,1,9,2,6,7,5,5,2,4,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,5,1,1,2,2,1,2,2,1,4,4,4,3,3,3,5,.799573661323489
287,3/1/2018,3/1/2018,2,1982,1,1,10,1,3,2,3,3,1,1,3,7,2,9,9,1,1,9,1,1,9,9,9,1,9,9,9,9,9,2,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,.729158940314311
288,3/1/2018,3/1/2018,1,1992,1,1,9,1,6,1,2,2,6,7,1,7,2,1,9,1,9,9,1,1,1,9,9,9,9,9,9,9,9,5,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,.492112757273033
289,3/1/2018,3/1/2018,1,1994,1,1,10,1,7,1,1,1,7,7,1,7,2,1,1,9,1,9,9,9,1,9,9,9,9,9,9,9,9,5,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,.161154086187528
290,3/1/2018,3/1/2018,2,1997,8,1,3,2,3,1,1,1,1,3,4,1,15,1,1,9,9,9,1,1,9,9,9,9,1,9,9,9,9,2,1,2,1,1,1,3,1,1,3,4,4,3,4,3,2,1.40932993653257
291,3/1/2018,3/1/2018,1,1992,2,1,998,1,5,1,2,2,3,7,4,998,3,1,1,9,9,9,9,9,1,1,9,9,1,9,9,9,9,4,1,2,2,2,3,3,2,1,3,2,2,3,3,3,3,.856113197914693
292,3/1/2018,3/1/2018,2,1981,3,2,2,7,4,5,3,3,1,7,5,3,6,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,3,1,3,2,5,2,4,1,1,5,4,5,5,3,5,5,1.43393358726885
293,3/1/2018,3/1/2018,2,1960,1,1,5,2,4,7,5,5,98,7,1,1,1,1,1,1,9,1,1,1,9,1,9,9,9,9,9,9,9,3,1,4,4,4,1,4,1,1,1,1,1,1,1,2,5,.380251125638445
294,3/1/2018,3/1/2018,1,1984,2,1,11,1,6,1,2,2,1,1,2,5,3,1,1,9,1,1,9,1,1,1,1,9,9,9,1,1,9,5,1,1,4,1,5,1,2,1,1,5,1,1,1,5,3,.618241446922701
295,3/1/2018,3/1/2018,2,1982,2,1,12,7,7,3,3,3,98,1,5,6,3,1,1,1,9,1,9,9,9,1,9,9,9,9,9,9,9,5,1,3,2,1,1,2,1,1,5,2,3,1,4,3,5,.207912715634076
296,3/1/2018,3/1/2018,2,1984,2,2,4,7,4,3,2,2,1,7,3,1,4,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,1,2,1,1,1,1,1,3,2,3,3,2,2,3,1.34617831022662
297,3/1/2018,3/1/2018,2,1960,1,1,13,2,5,1,5,5,2,1,2,7,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,4,1,2,1,1,1,2,1,1,4,5,3,3,5,5,5,1.20974084273857
298,3/1/2018,3/1/2018,2,1997,1,1,10,1,3,1,1,1,7,7,1,8,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,.464104963143175
299,3/1/2018,3/1/2018,2,1994,2,1,10,1,4,1,1,1,6,7,1,7,3,9,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1.10506207433687
300,3/1/2018,3/1/2018,1,1988,2,1,9,1,7,1,2,2,7,1,2,6,3,9,1,1,9,9,9,9,9,1,9,9,9,9,1,9,9,5,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,.196934132406263
301,3/1/2018,3/1/2018,2,1954,4,1,6,6,4,7,5,5,7,5,1,1,7,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,3,1,2,2,1,3,1,1,1,3,2,4,4,2,1,5,.201995760457324
302,2/28/2018,2/28/2018,2,1989,3,2,4,7,6,2,2,2,98,1,3,3,6,1,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,5,1,5,2,2,1,5,5,1,5,5,5,5,5,3,4,.391903397864544
303,3/1/2018,3/1/2018,1,1978,2,1,9,1,3,3,3,3,7,1,4,8,4,1,9,9,1,9,9,9,1,1,9,9,9,1,9,9,9,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,.291745733060119
304,3/1/2018,3/1/2018,2,1978,2,1,11,7,6,2,3,3,98,1,3,5,3,1,1,9,1,1,9,1,1,1,9,9,9,9,9,1,9,5,1,2,2,2,1,3,1,1,5,5,3,4,4,3,5,.207912715634076
305,2/28/2018,3/1/2018,2,1976,1,1,998,7,6,1,3,3,1,7,2,7,1,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,1,1,5,1,1,1,3,1,1,1,1,5,.666253086704515
306,3/1/2018,3/1/2018,1,1995,2,1,7,1,4,1,1,1,12,7,1,8,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,5,4,1,1,1,1,1,1,3,3,1,1,5,5,1.53533499276745
307,3/1/2018,3/1/2018,2,1984,3,1,10,1,3,2,2,2,7,1,3,7,6,1,9,9,1,9,1,1,9,9,9,9,9,9,9,9,9,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,.394629053048459
308,3/1/2018,3/1/2018,2,1983,2,1,8,1,7,2,3,3,6,1,3,7,4,9,9,9,9,1,9,1,9,9,1,9,9,9,9,9,9,5,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,.405973982981963
309,3/1/2018,3/1/2018,2,1984,1,1,9,1,4,2,2,2,7,1,3,8,2,9,9,1,9,9,9,9,9,9,9,1,1,9,9,1,9,3,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,.252068845818729
310,3/1/2018,3/1/2018,2,1984,1,1,9,1,3,2,2,2,6,1,3,7,2,9,9,9,1,9,9,1,1,9,1,9,9,9,9,1,9,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,.936259499550119
311,3/1/2018,3/1/2018,1,1948,3,2,5,5,3,7,6,5,1,1,2,4,6,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9,9,2,1,2,1,1,2,2,1,1,5,5,4,3,4,2,5,1.38269372999304
312,3/1/2018,3/1/2018,1,1972,2,1,1,6,4,2,4,4,12,1,3,1,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,5,2,1,2,2,1,3,5,5,5,3,3,5,1.17453453069228
313,3/1/2018,3/1/2018,2,1989,3,1,9,1,7,1,2,2,8,1,2,7,6,9,9,1,9,9,9,9,1,9,9,9,1,1,9,9,9,5,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,.0955322270568308
314,3/1/2018,3/1/2018,1,1982,1,1,9,1,3,2,3,3,8,1,3,6,2,9,1,1,1,1,9,9,9,9,9,1,9,9,9,9,9,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,.11151411633159
315,3/1/2018,3/1/2018,1,1977,2,1,9,1,7,1,3,3,2,7,1,4,3,1,1,9,9,9,1,1,1,1,1,9,1,9,9,9,9,5,1,4,2,2,1,4,3,1,5,5,5,5,5,5,4,.731159699083578
316,3/1/2018,3/1/2018,2,1977,3,2,11,7,4,3,3,3,1,1,4,1,6,1,1,9,1,9,9,1,9,9,9,9,9,9,9,9,9,3,1,2,2,1,2,3,2,1,3,2,3,2,3,3,4,1.43393358726885
317,3/1/2018,3/1/2018,2,1973,1,1,6,1,2,2,4,4,98,1,3,4,1,1,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,5,3,5,4,3,3,5,.875945752572528
318,3/1/2018,3/1/2018,2,1957,2,1,13,1,2,1,5,5,2,3,2,7,3,1,1,9,9,1,1,9,1,1,9,9,9,9,9,9,9,1,1,4,3,1,1,1,1,1,5,5,5,5,5,5,5,2.56991622508082
319,3/1/2018,3/1/2018,2,1956,5,1,1,5,3,1,5,5,2,4,1,2,9,1,1,9,1,1,9,1,9,9,9,9,9,9,9,9,9,2,1,3,3,1,1,3,1,1,5,4,3,5,5,2,5,1.5103747860877
320,3/1/2018,3/1/2018,1,1953,4,1,7,1,6,2,6,5,2,1,4,5,7,1,9,9,9,9,1,9,1,9,9,9,9,9,9,9,9,5,1,4,3,4,1,3,2,1,4,4,3,4,4,5,5,.54918000924696
321,3/1/2018,3/1/2018,2,1950,1,2,2,5,3,7,6,5,8,2,2,1,2,1,1,9,1,9,9,1,9,9,9,9,9,9,9,9,9,2,1,1,2,1,1,1,1,1,4,1,4,4,1,1,5,.248858223680661
322,3/1/2018,3/1/2018,1,1980,2,1,999,6,4,1,3,3,3,7,3,2,3,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,1,1,1,2,1,2,1,1,1,3,2,1,1,5,.852397653204912
323,3/1/2018,3/1/2018,2,1946,4,1,5,5,4,1,6,5,2,1,2,8,7,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,3,1,2,1,1,1,3,1,1,5,5,5,5,5,4,5,1.42478392588789
324,3/1/2018,3/1/2018,2,1994,2,1,998,7,3,1,1,1,98,1,2,999,3,1,1,1,9,9,1,1,9,1,9,9,1,9,9,9,9,2,1,2,4,5,5,2,5,1,3,5,5,5,4,2,3,.454668798977276
325,3/1/2018,3/1/2018,2,1978,6,2,2,7,3,6,3,3,2,5,5,1,12,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,1,2,1,1,3,3,3,2,2,2,4,1.45805508396776
326,3/1/2018,3/1/2018,2,1960,1,1,4,5,2,1,5,5,1,7,2,1,1,1,1,9,9,1,1,9,9,9,9,9,9,9,9,9,9,1,1,2,1,1,2,2,1,1,3,3,4,3,3,3,5,2.11859076713044
327,3/1/2018,3/1/2018,1,2000,1,1,11,6,3,1,1,1,98,7,4,4,1,9,9,9,9,9,1,1,9,9,1,9,9,9,9,9,9,2,1,1,3,2,1,1,3,1,5,5,4,5,3,4,1,.599094207557671
328,3/1/2018,3/1/2018,1,1969,3,2,6,1,4,2,4,4,1,3,2,4,6,1,1,9,1,1,9,9,1,1,9,9,9,9,9,1,9,3,1,3,2,2,1,1,1,1,2,1,4,2,4,4,3,1.30061589212346
329,3/1/2018,3/1/2018,1,1966,2,1,2,6,3,1,4,4,1,7,1,7,3,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,2,1,2,1,2,2,4,2,1,2,2,4,3,2,1,5,.91237945166505
330,3/1/2018,3/1/2018,2,1959,2,1,5,1,3,1,5,5,2,5,1,4,3,1,1,9,1,1,9,1,9,9,9,9,9,9,9,9,9,2,1,1,3,2,1,3,1,1,1,3,3,4,1,4,5,1.41070026704758
331,3/1/2018,3/1/2018,2,1981,5,1,6,2,3,3,3,3,2,2,7,8,9,1,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,2,1,1,1,1,1,1,1,1,1,3,3,1,1,3,3,1.67260589198911
332,3/1/2018,3/1/2018,1,1963,2,1,11,1,5,7,5,5,2,1,4,998,3,1,1,9,9,1,9,9,1,1,9,9,9,9,9,1,9,4,1,2,2,1,1,1,1,1,3,3,4,3,3,4,5,.949084720095576
333,2/28/2018,2/28/2018,2,1963,6,2,5,2,2,1,5,5,1,4,1,3,12,1,1,9,1,9,1,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,3,2,3,3,3,4,5,1.65271488795595
334,2/28/2018,3/1/2018,1,1956,1,2,2,5,3,7,5,5,1,1,3,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,1,2,1,1,1,2,1,4,4,5,3,3,4,5,1.14794156067084
335,3/1/2018,3/1/2018,1,1970,1,2,1,6,4,1,4,4,12,7,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,3,4,2,1,2,1,1,4,4,5,4,3,4,4,1.4777809822044
336,3/1/2018,3/1/2018,1,1946,3,2,5,5,6,7,6,5,4,2,2,8,6,1,1,9,1,1,9,9,1,9,9,9,9,9,9,9,9,5,1,3,3,3,3,1,5,1,3,4,4,4,3,5,2,.567777495348101
337,3/1/2018,3/1/2018,2,1975,1,2,999,4,4,2,3,3,1,5,5,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,1,4,2,1,5,5,4,3,3,3,4,1.8472356110622
338,3/1/2018,3/1/2018,2,1952,1,1,998,5,3,1,6,5,99,2,2,998,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,1,2,1,1,1,1,3,2,5,4,2,3,5,.672206044105083
339,2/28/2018,3/1/2018,1,1982,1,2,11,1,4,4,3,3,98,1,5,5,1,9,9,9,9,9,9,9,1,9,1,9,9,9,9,9,9,3,1,1,2,1,1,1,3,1,1,4,5,1,1,3,2,.657367609163138
340,3/1/2018,3/1/2018,1,1946,2,1,6,5,4,1,6,5,3,5,1,4,3,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,3,1,1,2,1,1,1,1,1,3,5,4,3,4,2,5,.793607188222197
341,3/1/2018,3/1/2018,1,1985,1,1,10,1,5,2,2,2,2,1,3,7,2,1,1,9,1,1,1,9,1,1,9,9,1,9,9,1,9,4,1,2,2,1,1,1,1,1,2,2,1,2,2,1,1,.954993193380802
342,3/1/2018,3/1/2018,2,1992,5,1,11,1,7,1,2,2,6,7,1,8,10,1,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,5,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,.591000103395491
343,3/1/2018,3/1/2018,1,1996,5,1,9,1,6,1,1,1,3,7,1,6,9,9,9,9,9,1,9,1,9,9,9,1,9,9,9,9,9,5,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,.76828943895897
344,3/1/2018,3/1/2018,2,1993,3,1,10,1,7,1,2,2,7,7,1,7,5,9,9,9,1,9,9,9,9,9,9,9,1,9,9,1,9,5,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,.272961586420677
345,3/1/2018,3/1/2018,1,1990,2,1,7,1,7,1,2,2,7,1,1,7,3,9,9,1,9,9,9,1,9,1,9,9,9,9,1,9,9,5,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,.196934132406263
