ID,split_text,starttime,endtime,gender,age,geo_state_au,metro_regional,localincome_annual_au,employment_status_au,education_a_au,numberofchildren,agegroup1,agegroup2,au_pol_pastvote_2016,political_interest,maritalstatus,household_size,localincome_au,geo_GQSA_au_interlude,social_au_1,social_au_2,social_au_3,social_au_4,social_au_5,social_au_6,social_au_7,social_au_8,social_au_9,social_au_10,social_au_11,social_au_12,social_au_13,social_au_14,social_au_15,social_au_99,educ,Q1,Q1_1,Q1_2,Q1_3,Q2,Q3,Q4,Q5,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,weight0,weight1
342,in the last year?,12/8/2017,12/8/2017,2,47,5,1,998,7,4,1,4,4,12,1,1,3,998,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,3,3,1,4,4,1,2,2,1,2,1,3,2,2,4,1,1,4,3,2,3,2,3,3,3,4,1,.878840553271448,.54846071271781
343,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,58,5,1,998,1,6,7,5,5,2,2,1,2,998,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,9,5,1,2,2,3,3,2,4,1,4,2,2,1,1,2,2,2,4,2,1,4,3,2,2,2,3,3,3,3,3,.887601348505137,.759758134218645
377,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,42,5,1,11,2,2,3,3,3,1,3,1,4,6,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,3,4,1,1,3,1,1,1,1,2,2,2,2,3,1,3,2,2,2,2,2,3,3,3,3,.935974475874469,1.59049119673593
395,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,40,5,1,10,7,3,1,3,3,1,4,7,4,999,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,1,4,3,3,1,3,3,3,3,1,2,3,3,4,3,1,3,4,4,3,1,3,4,3,4,4,.935974475874469,1.18393558904622
403,in the last year?,12/8/2017,12/8/2017,2,37,5,1,10,1,6,1,3,3,3,2,2,2,6,9,1,1,1,9,1,1,1,1,1,9,9,1,9,9,9,9,5,1,2,2,3,3,3,2,1,3,2,3,1,1,1,2,2,3,3,1,3,2,3,2,2,2,3,3,3,3,.935974475874469,.433334688234572
410,in the last year?,12/8/2017,12/8/2017,1,37,5,1,7,1,2,3,3,3,1,1,1,4,6,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,3,1,1,2,2,2,.963807605585172,2.03903661046939
423,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,59,5,1,2,7,4,7,5,5,1,4,1,2,2,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,4,2,3,3,6,4,1,2,2,3,2,1,2,2,3,2,3,1,3,3,5,5,3,3,5,5,5,5,.921394873610799,.802159250218537
457,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,41,5,1,9,1,4,1,3,3,2,1,7,1,4,9,1,9,1,1,9,1,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,2,2,3,1,3,3,3,4,1,2,2,2,4,2,1,3,3,3,4,2,2,2,2,4,2,.963807605585172,1.60670735127335
505,in the last year?,12/7/2017,12/7/2017,1,47,5,1,998,1,5,2,4,4,2,2,1,4,998,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,2,2,2,2,3,3,1,3,3,3,2,2,2,2,2,3,3,1,5,2,3,2,2,2,5,5,5,2,.900165421997486,1.05248136943138
508,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,77,5,1,2,5,5,1,6,5,2,1,5,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,3,3,3,1,2,2,1,1,1,1,2,1,1,2,1,3,2,1,2,2,2,2,2,2,2,2,3,2,.859167947483585,.706398171704467
516,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,47,5,1,998,4,7,7,4,4,7,1,2,2,998,9,1,9,9,9,1,9,9,1,1,9,9,9,9,9,9,9,5,1,2,2,2,1,4,4,1,3,3,4,2,1,1,3,3,4,3,1,3,3,3,2,1,2,3,3,4,4,.878840553271448,.101104780163912
521,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,30,5,1,12,1,4,1,2,2,99,2,2,2,3,9,1,1,9,9,9,1,9,9,1,9,9,9,9,9,9,9,3,1,2,2,2,3,3,4,1,2,3,3,2,1,2,3,2,2,3,1,3,3,4,2,2,2,3,3,3,3,.916726791827056,.518396707032624
530,in the last year?,12/7/2017,12/7/2017,2,30,5,1,1,1,7,2,2,2,3,2,1,3,4,9,1,1,9,1,1,1,1,1,9,9,9,9,9,9,1,9,5,1,2,1,2,2,4,2,1,4,3,2,2,3,4,3,4,3,2,1,1,2,1,3,3,1,3,2,1,3,.916726791827056,.53769817983883
557,in the last year?,12/8/2017,12/10/2017,1,55,5,1,1,6,2,1,5,5,1,1,7,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,2,2,3,4,4,1,3,2,2,2,2,2,3,3,2,2,1,3,2,3,2,3,2,3,3,3,3,.887601348505137,1.70053763824264
604,in the last year?,12/7/2017,12/7/2017,2,63,5,1,998,8,2,7,5,5,5,2,1,2,998,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,9,9,1,1,4,2,1,4,3,3,1,2,2,1,1,1,1,2,2,2,2,1,5,2,2,2,2,5,5,5,5,5,.921394873610799,1.63175287061287
617,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,19,5,1,3,4,4,1,1,1,98,2,7,5,2,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,2,4,3,1,3,3,2,2,2,2,3,3,3,2,1,3,2,3,1,2,1,2,2,2,2,1.42700071392825,.862529108735322
635,since the end of the Obama Administration?,12/8/2017,12/8/2017,1,26,5,1,7,1,5,1,2,2,2,1,1,1,6,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,4,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,.945325161931226,1.4334453216003
679,in the last year?,12/8/2017,12/8/2017,2,49,5,1,6,2,4,1,4,4,2,3,2,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,2,3,3,2,3,1,4,2,3,2,1,3,2,2,2,2,1,4,2,3,3,2,3,2,2,3,3,.878840553271448,.999925868112948
698,in the last year?,12/7/2017,12/7/2017,2,72,5,1,1,5,2,1,6,5,1,3,1,4,7,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,1,1,2,2,2,2,4,2,1,3,2,2,2,1,2,2,2,3,3,1,3,2,2,2,2,2,2,2,2,2,.935271436960232,1.23759446973766
705,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,60,5,1,11,1,4,7,5,5,2,1,5,3,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,2,2,2,5,3,1,4,2,2,2,1,2,3,3,4,2,1,4,2,3,3,2,2,2,3,4,3,.887601348505137,1.33997904228532
753,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,43,5,1,11,1,6,2,3,3,1,1,1,3,6,9,1,1,1,9,9,9,9,9,1,9,9,9,9,9,9,9,5,1,2,2,3,2,4,2,1,3,3,3,2,1,1,3,2,2,3,1,3,3,3,2,2,2,3,3,2,3,.963807605585172,.675847569970793
762,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,61,5,1,1,6,6,1,5,5,98,1,2,2,998,9,1,1,9,9,9,9,9,1,1,9,9,9,9,9,9,9,5,1,2,2,2,3,4,4,1,4,2,2,2,1,1,2,2,3,3,1,4,3,3,2,3,2,2,2,4,3,.921394873610799,.204365424475871
767,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,24,5,2,5,4,6,1,1,1,3,2,3,1,8,9,1,1,1,9,9,1,1,1,1,1,9,9,9,9,9,9,5,1,4,2,4,3,4,6,1,4,2,3,1,1,1,2,2,3,3,1,4,2,3,2,3,1,1,1,3,3,.872228883105938,.397425645712631
787,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,42,5,1,6,1,4,3,3,3,1,1,1,4,4,9,1,1,1,9,1,9,9,9,1,9,9,1,9,9,9,9,3,1,2,2,3,2,2,3,1,2,3,3,1,2,2,2,1,1,2,1,3,3,2,3,2,2,3,3,3,1,.963807605585172,1.19198668464627
794,in the year since Donald Trump became President?,12/10/2017,12/10/2017,2,23,5,1,998,1,5,1,1,1,3,2,2,2,998,9,1,1,9,9,9,1,9,9,1,9,9,9,9,9,9,9,4,1,2,2,3,3,4,2,1,3,2,3,1,1,2,2,2,2,3,1,3,3,2,1,2,2,3,2,3,3,.945224213816279,.609649962590338
819,in the last year?,12/7/2017,12/7/2017,2,26,5,1,11,2,5,1,2,2,1,2,1,5,2,9,1,1,9,9,1,1,9,1,9,9,9,1,9,9,9,9,4,1,2,2,1,3,3,3,1,3,2,4,4,2,2,3,2,3,3,1,4,3,3,3,3,1,2,2,2,3,.916726791827056,.914645531602375
862,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,31,5,1,6,7,3,5,2,2,1,3,1,8,4,9,1,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,2,1,2,2,2,3,5,2,1,4,3,4,2,1,1,4,3,4,4,1,3,3,3,3,3,2,3,3,3,3,.945325161931226,1.70807180670212
865,since the end of the Obama Administration?,12/8/2017,12/8/2017,1,48,5,1,998,8,6,2,4,4,1,3,1,10,998,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,5,1,1,3,1,3,2,5,1,3,1,1,1,1,2,1,2,2,5,1,3,3,3,2,2,2,3,3,2,3,.900165421997486,.558426908035635
881,in the last year?,12/8/2017,12/8/2017,2,53,5,1,12,3,2,7,4,4,1,2,1,5,998,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,2,2,3,4,3,1,4,4,3,2,1,1,4,4,3,4,1,4,3,4,2,1,2,4,4,3,4,.878840553271448,1.26898370834106
894,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,76,5,1,2,5,4,7,6,5,2,1,4,1,1,9,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,3,1,2,2,2,3,3,4,1,4,2,3,3,1,3,4,3,4,3,1,3,3,3,3,2,2,3,3,4,3,.897075236164688,1.21074830155797
914,in the last year?,12/7/2017,12/7/2017,2,61,5,1,1,5,3,7,5,5,2,2,4,1,2,9,1,1,9,1,1,9,1,9,9,9,9,9,9,9,9,9,2,1,2,2,2,3,2,2,1,4,2,1,2,1,1,2,2,3,3,1,3,2,2,2,1,1,2,2,2,2,.921394873610799,1.3768175655818
930,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,34,5,1,7,2,6,3,2,2,98,2,1,4,4,9,1,1,9,9,9,1,1,9,1,9,9,9,9,9,9,9,5,1,2,2,2,4,4,2,1,3,2,3,2,1,2,2,2,2,2,1,3,3,3,5,3,3,5,3,5,5,.916726791827056,.293927070865586
935,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,38,5,1,998,1,5,3,3,3,99,3,1,4,8,9,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,4,1,2,2,2,2,5,2,1,4,3,3,2,1,1,2,2,4,4,1,4,3,3,2,3,2,2,3,4,4,.935974475874469,.331212851200221
945,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,32,5,1,6,1,3,3,2,2,99,2,1,4,7,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,2,1,2,2,2,2,2,3,1,2,3,2,3,1,1,1,3,2,2,1,3,2,2,1,3,3,2,2,2,3,.916726791827056,.66010444859922
961,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,30,5,1,4,1,2,1,2,2,2,3,2,2,998,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,3,2,3,3,4,2,1,2,2,2,2,1,2,2,2,3,2,1,3,3,3,3,4,3,3,3,2,3,.916726791827056,2.66018449124828
2,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,59,5,2,998,1,6,7,5,5,99,3,1,2,998,10,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,4,4,4,4,6,6,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1.3187368161519,.287609453808807
121,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,56,5,2,13,1,4,1,5,5,2,2,4,1,4,10,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,2,3,2,1,4,2,1,1,1,3,2,2,2,2,1,4,3,2,2,2,3,3,3,3,3,1.27037018531778,2.08681306523198
224,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,76,5,2,3,5,3,7,6,5,99,3,1,2,8,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,3,5,5,1,4,4,3,3,2,2,3,4,4,3,1,4,4,4,3,3,3,4,4,4,3,1.22967517625115,.532279534097181
262,in the last year?,12/7/2017,12/7/2017,2,78,5,2,2,5,2,7,6,5,12,2,1,2,2,10,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,3,2,5,3,1,2,3,3,3,1,3,3,4,4,4,1,3,4,2,3,1,4,3,3,4,4,1.22967517625115,1.17656678977262
294,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,58,5,2,8,5,4,1,5,5,5,1,2,2,5,10,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,3,3,3,2,1,3,2,2,2,1,2,2,3,2,3,1,3,2,2,2,1,2,3,3,2,3,1.3187368161519,1.34244499976752
421,in the last year?,12/8/2017,12/8/2017,2,76,5,2,2,5,3,1,6,5,5,3,5,1,8,10,1,1,9,1,9,9,1,9,9,9,9,9,9,9,9,9,2,1,2,2,2,1,4,2,1,3,2,2,1,1,2,5,3,3,3,1,2,3,3,2,2,2,5,3,3,3,1.22967517625115,1.40867388984332
514,in the last year?,12/9/2017,12/9/2017,1,32,5,1,9,1,5,2,2,2,6,1,1,3,6,10,9,1,9,9,9,9,9,9,1,9,1,9,9,9,9,9,4,1,2,3,3,1,1,2,1,2,1,1,1,3,1,1,3,2,2,1,2,1,3,2,1,3,3,1,3,2,1.46621592291369,1.5233834720585
603,in the last year?,12/9/2017,12/9/2017,1,29,5,2,11,1,5,1,2,2,99,3,1,2,3,10,1,1,9,9,1,9,1,9,1,9,9,9,9,9,9,9,4,1,3,3,3,3,4,3,1,2,2,4,3,1,2,3,3,3,3,1,3,3,4,3,3,2,3,3,3,3,1.3529867920668,.744167619894426
658,in the year since Donald Trump became President?,12/7/2017,12/8/2017,2,60,5,2,9,5,6,1,5,5,1,2,1,2,4,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,2,2,2,3,3,3,1,2,2,2,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.3187368161519,.64007915526381
765,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,18,5,2,3,4,3,1,1,1,98,3,7,3,8,10,1,1,1,1,1,1,9,9,9,9,9,1,9,9,9,9,2,1,2,2,4,3,2,2,1,2,2,3,2,2,2,5,3,2,5,1,3,5,3,5,3,3,5,5,5,5,1.3528423111287,.753299496220109
831,in the year since Donald Trump became President?,12/9/2017,12/9/2017,2,24,5,1,12,1,5,4,1,1,6,1,7,5,7,10,1,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9,4,1,3,3,2,3,1,3,1,2,2,1,2,3,2,2,3,1,2,1,1,2,1,2,2,1,1,2,2,2,1.46605935061509,.960098470409614
833,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,45,5,2,4,7,2,1,4,4,99,2,1,2,3,10,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,4,4,6,6,1,2,1,2,1,1,2,2,2,5,2,1,5,2,5,2,2,5,5,5,5,5,1.28835238464375,1.17895605686414
850,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,35,5,1,10,1,3,2,3,3,6,1,1,3,6,10,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,2,1,1,2,2,3,1,1,1,3,3,4,2,1,1,2,2,2,3,1,2,2,2,2,1,1,3,2,2,1,1.45171284467278,1.53261035198569
859,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,26,5,2,2,7,4,3,2,2,5,2,7,3,1,10,1,1,9,1,9,9,9,9,9,9,9,1,9,9,9,9,3,1,3,3,3,2,3,4,1,3,2,4,4,2,2,4,4,4,4,1,3,3,3,3,3,2,3,3,4,4,1.3120556727189,1.93076166182117
878,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,45,5,2,3,2,5,3,4,4,2,1,1,4,1,10,1,1,1,9,9,1,1,1,9,9,9,9,9,9,9,9,4,1,2,2,2,1,2,2,1,1,4,4,3,1,1,2,2,2,2,1,3,3,3,3,2,2,3,3,3,3,1.25783138838682,1.11563876280148
889,in the year since Donald Trump became President?,12/9/2017,12/9/2017,1,22,5,1,12,1,3,1,1,1,6,1,7,1,8,10,9,1,9,9,1,1,9,9,9,9,9,9,9,9,9,9,2,1,2,3,1,1,2,3,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2.21330316067797,3.50145216416696
928,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,27,5,2,7,2,4,1,2,2,98,3,2,4,7,10,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,4,3,1,2,2,2,1,1,1,3,2,3,3,1,3,2,2,2,2,1,2,2,2,2,1.3120556727189,.729554885070791
84,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,68,6,1,11,5,6,7,6,5,1,2,1,2,5,11,1,1,9,9,1,9,9,9,1,9,1,9,1,9,9,9,5,1,2,2,2,2,4,4,1,2,1,2,1,1,1,1,1,2,2,1,3,2,2,2,3,2,2,2,3,3,.901165093313959,.548363669647721
115,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,51,6,1,998,2,5,1,4,4,12,1,7,1,998,11,1,1,1,9,1,9,9,9,9,1,9,9,9,9,9,9,4,1,2,2,3,3,4,4,1,2,2,3,1,2,1,3,2,1,4,1,2,3,3,1,3,1,2,3,1,3,.880820405599127,.47706587970792
205,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,19,6,1,2,4,3,1,1,1,12,1,3,3,1,11,1,1,1,9,9,1,1,9,9,1,9,1,9,9,9,9,2,1,2,2,2,4,6,2,1,3,1,5,2,1,2,2,2,2,3,1,3,2,5,2,2,2,2,2,3,3,.947353615279306,.966314155715419
424,in the last year?,12/8/2017,12/8/2017,1,51,6,1,8,1,4,1,4,4,12,1,2,2,5,11,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,3,3,3,3,5,4,1,3,4,4,2,2,3,4,3,2,4,1,3,4,4,2,3,3,3,3,2,4,.902193314997421,.780945799304021
464,in the last year?,12/8/2017,12/8/2017,1,39,6,1,5,2,6,2,3,3,2,1,7,2,4,11,1,1,1,9,1,9,9,1,1,9,9,9,9,9,9,9,5,1,2,2,1,3,4,3,1,2,3,2,3,2,2,2,2,2,2,1,3,3,3,3,2,2,3,3,3,3,.965978871720138,.977018856356793
595,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,24,6,1,1,4,5,1,1,1,98,2,2,2,1,11,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,4,1,3,3,3,2,3,2,1,3,3,3,3,1,2,3,3,3,3,1,3,2,3,3,2,2,2,2,3,3,1.43021546167123,.733369136469079
620,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,64,6,1,3,5,5,1,5,5,2,2,4,1,2,11,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,2,2,2,3,4,2,1,4,2,2,1,1,1,2,2,3,2,1,4,2,3,2,2,2,2,3,3,3,.923470592327283,.94050001203552
624,since the end of the Obama Administration?,12/9/2017,12/9/2017,1,26,6,1,9,1,3,1,2,2,1,3,2,2,4,11,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,3,3,2,3,2,1,4,2,2,2,1,2,1,1,1,2,1,3,5,1,1,2,1,5,1,3,2,.947454790810204,1.83187120737202
642,in the last year?,12/8/2017,12/8/2017,1,53,6,1,998,7,6,1,4,4,2,1,7,1,998,11,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,2,2,2,1,4,2,1,3,2,3,3,1,3,3,2,4,2,1,4,2,3,3,2,3,3,3,4,4,.902193314997421,.807273183021748
648,in the last year?,12/10/2017,12/10/2017,1,22,6,1,1,4,4,1,1,1,1,1,7,1,7,11,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,1,2,2,3,3,4,4,1,4,2,4,1,2,1,2,2,2,3,1,3,3,3,2,3,2,2,2,3,3,1.43021546167123,2.05870016747299
720,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,54,6,1,6,1,2,1,4,4,1,2,2,4,4,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,2,2,3,5,4,1,4,3,2,2,1,1,4,3,3,4,1,2,3,3,3,3,2,3,3,3,3,.902193314997421,1.80688875872878
730,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,32,6,1,10,1,2,2,2,2,1,2,1,3,6,11,1,9,1,9,1,1,9,9,9,9,1,9,9,9,9,9,1,1,2,2,2,3,2,2,1,2,2,2,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,.947454790810204,2.46092359739467
751,in the last year?,12/7/2017,12/7/2017,1,62,6,1,1,6,5,7,5,5,3,1,3,5,1,11,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,2,2,3,3,4,2,1,2,3,4,1,2,1,4,3,2,4,1,3,3,4,1,2,2,3,3,2,4,.889600937155601,.694784226534843
784,since the end of the Obama Administration?,12/10/2017,12/10/2017,1,20,6,1,998,4,7,1,1,1,3,4,7,6,999,11,9,9,1,1,1,1,1,9,9,1,9,1,9,9,1,9,5,1,2,2,1,3,4,4,1,4,2,2,4,2,1,3,2,3,4,1,2,2,3,4,3,2,3,3,3,1,1.43021546167123,.959486580792655
791,in the year since Donald Trump became President?,12/9/2017,12/9/2017,2,21,6,1,8,1,3,1,1,1,3,2,3,2,4,11,1,1,9,9,9,1,9,9,9,9,9,1,9,9,9,9,2,1,2,2,2,3,4,4,1,2,3,3,2,2,1,3,2,3,3,1,3,3,3,2,3,2,2,2,3,3,.947353615279306,1.07434482873123
879,in the year since Donald Trump became President?,12/9/2017,12/9/2017,1,32,6,1,1,4,6,1,2,2,98,1,7,3,1,11,1,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,5,1,1,2,2,1,4,3,1,3,2,2,2,1,1,2,2,2,2,1,3,3,3,3,3,2,3,3,3,3,.947454790810204,.366514648564006
897,in the last year?,12/8/2017,12/8/2017,2,61,6,1,7,1,3,7,5,5,2,2,6,1,4,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,2,2,2,3,4,2,1,4,2,2,2,1,3,2,3,2,2,1,3,3,3,3,3,3,3,3,3,3,.923470592327283,1.51059893754821
946,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,41,6,1,3,1,6,2,3,3,98,1,2,3,2,11,1,9,1,9,1,9,9,1,9,9,9,9,9,9,9,9,5,1,1,2,3,3,4,2,1,3,2,3,1,1,1,2,2,2,4,1,3,2,3,2,2,1,1,1,2,3,.965978871720138,.325691963209589
240,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,61,6,2,3,8,4,7,5,5,12,2,1,4,3,12,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,1,1,5,2,1,2,2,2,2,1,2,3,4,4,4,1,3,2,2,2,1,3,4,4,4,4,.820901136982555,.718493061695936
263,in the last year?,12/7/2017,12/7/2017,2,79,6,2,2,5,3,1,6,5,2,1,7,1,1,12,1,1,9,1,9,9,1,9,9,9,9,9,9,9,9,9,2,1,2,3,2,4,5,5,1,3,2,5,3,4,2,3,4,4,4,1,5,2,2,3,2,2,4,4,4,4,.794604408990667,1.13467308475422
265,in the last year?,12/8/2017,12/8/2017,1,60,6,2,1,6,2,1,5,5,7,1,5,3,1,12,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,3,3,3,3,5,4,1,2,4,4,3,1,2,4,4,4,4,1,3,3,3,3,2,3,4,4,4,4,.820901136982555,.399599568924103
399,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,53,6,2,3,7,2,7,4,4,98,4,1,2,8,12,1,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,4,6,4,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,.812798685605799,.570238238957582
501,in the last year?,12/7/2017,12/7/2017,2,28,6,2,1,7,2,3,2,2,1,1,5,4,1,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,2,2,3,4,3,1,4,4,4,4,1,4,4,4,4,4,1,4,4,4,3,3,4,4,4,4,4,.847837902658217,1.97368207893565
599,in the last year?,12/8/2017,12/8/2017,2,55,6,1,5,5,2,7,5,5,1,3,2,2,3,12,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,3,2,3,2,1,2,2,2,2,1,2,3,2,3,3,1,2,3,3,2,1,3,2,3,3,3,.923470592327283,1.50552160500562
639,in the last year?,12/7/2017,12/7/2017,1,73,6,2,1,5,6,1,6,5,2,1,3,1,1,12,1,1,9,9,1,9,1,1,9,9,9,9,9,9,9,9,5,1,2,2,2,3,2,4,1,3,1,2,1,1,1,2,2,2,2,1,4,3,2,2,2,1,2,2,3,3,.831572246400439,.673739626097099
659,in the last year?,12/8/2017,12/8/2017,2,51,6,2,12,1,6,1,4,4,99,3,1,2,8,12,1,1,9,1,1,9,9,9,9,9,9,9,9,9,1,9,5,1,3,3,3,3,4,3,1,4,4,4,4,2,1,4,4,4,4,1,3,2,2,2,2,2,3,3,3,3,.812798685605799,.189007949207536
855,in the last year?,12/8/2017,12/8/2017,2,45,6,2,8,7,4,7,4,4,2,2,1,2,4,12,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,4,3,4,1,4,3,3,2,2,2,3,3,3,3,1,4,3,3,2,3,3,3,3,3,3,.812798685605799,.999996824633972
880,in the last year?,12/8/2017,12/8/2017,2,26,6,2,1,6,3,3,2,2,99,4,6,3,1,12,1,1,9,9,1,1,1,9,9,9,9,1,9,9,9,9,2,1,2,2,2,3,5,5,1,5,5,5,5,2,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,.847837902658217,.660151290786904
929,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,26,6,2,2,7,6,4,2,2,1,3,1,5,2,12,1,1,9,9,9,1,1,9,9,9,9,1,9,9,9,9,5,1,3,2,3,3,2,4,1,3,2,2,2,1,1,3,2,2,3,1,3,3,3,3,1,1,2,3,3,4,.847837902658217,.654185525701028
940,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,64,6,1,7,2,4,7,5,5,12,1,5,2,8,12,1,9,9,1,9,1,1,1,9,9,9,9,9,9,9,9,3,1,2,2,2,1,5,4,1,3,2,3,2,2,1,2,3,3,3,1,3,3,3,3,2,2,3,3,3,3,.923470592327283,.650693501473637
